1,14975
1,15585
1,15644
1,28914
1,55326
1,57292
1,59085
1,59317
1,60744
1,66272
1,67196
1,67224
1,70351
1,73093
1,74628
1,76854
1,77766
1,82065
1,85022
1,85212
1,85941
1,87048
1,87360
1,88279
1,89946
1,89956
1,108030
1,108411
1,109201
1,124883
1,125271
1,135000
1,135031
1,250221
1,258137
1,521578
1,533198
1,534254
1,535696
1,541399
1,548580
1,564654
1,564687
1,565002
1,565209
1,565286
1,565902
1,565927
1,566130
1,566151
1,568644
1,568665
1,568670
1,568938
1,569097
1,569203
1,569460
1,569935
1,574329
1,603569
1,625392
1,648912
1,665266
1,668374
1,669055
1,672188
1,672651
1,676118
1,694816
1,702063
1,706425
1,713871
1,714019
1,715142
1,719934
1,720240
1,721048
1,723853
1,724324
1,726850
1,726894
1,729739
1,730122
1,731849
1,733614
1,734375
1,734707
1,735672
1,736045
1,736626
1,739654
1,743021
1,743072
1,744641
1,748810
1,749684
1,751903
1,752307
1,752566
1,754211
1,754390
1,754763
1,757843
1,758235
1,759436
1,759829
1,761752
1,765467
1,768390
1,768746
1,769224
1,770886
1,770920
1,771967
1,774018
1,774777
1,775500
1,775531
1,777744
1,778584
1,779118
1,782981
1,782982
1,784536
1,787748
1,787835
1,787975
1,788446
1,789852
1,790656
1,790709
1,791315
1,793439
1,793550
1,794187
1,794579
1,797474
1,798496
1,798844
1,800917
1,802074
1,804040
1,804109
1,804132
1,808259
1,808723
1,810089
1,813182
1,814215
1,814297
1,819065
1,819398
1,819959
1,821858
1,821975
1,823790
1,824528
1,826205
1,827447
1,829861
1,829874
1,830832
1,834437
1,835477
1,836684
1,839129
1,839400
1,842446
1,842685
1,843651
1,844300
1,844343
1,844476
1,846078
1,848781
1,849253
1,850598
1,852804
1,852820
1,854850
1,856042
1,856557
1,857722
1,858478
1,858941
1,862971
1,863576
1,863886
1,864490
1,864642
1,865120
1,865693
1,865696
1,866461
1,867151
1,869358
1,870976
1,871020
1,871602
1,872007
1,872168
1,876067
1,876484
1,876664
1,879125
1,879257
1,879676
1,880365
1,881070
1,881998
1,883016
1,883610
1,885155
1,885497
1,885917
1,888311
1,891397
1,891549
1,892558
1,892745
1,892795
1,893510
1,896728
1,896987
1,897308
1,897417
1,898054
1,898542
1,898702
1,899747
1,900205
1,900598
1,900832
1,901504
1,901607
1,904791
1,906343
1,906872
1,906966
1,907068
1,907653
1,908414
1,908585
1,908870
1,909093
1,910066
1,910473
1,911301
1,911916
1,913883
1,914250
1,914765
1,915227
1,916017
1,918342
1,918464
1,918530
1,919127
1,919383
1,920605
1,920692
1,921509
1,921615
1,921814
1,921882
1,922045
1,922261
1,923332
1,925653
1,926431
1,928849
1,930705
1,934589
1,936687
1,937572
1,937576
1,938506
1,939077
1,939317
1,940201
1,941821
1,941927
1,943388
1,945111
1,945349
1,946654
1,948943
1,951830
1,951899
1,952426
1,952508
1,952642
1,952890
1,953747
1,954066
1,957196
1,958925
1,958988
1,959059
1,961805
1,962676
1,962855
1,963336
1,963721
1,963845
1,964461
1,964971
1,965175
1,966391
1,966467
1,967651
1,969670
1,970153
1,970916
1,971184
1,972862
1,974570
1,975718
1,978139
1,978193
1,978964
1,978974
1,979845
1,980163
1,983205
1,984147
1,984428
1,984971
1,985450
1,986274
1,986437
1,986980
1,987200
1,988072
1,988395
1,989615
1,989755
1,991019
1,991426
1,995453
1,997377
1,998356
1,999534
1,999957
1,1002519
1,1003389
1,1004677
1,1006396
1,1007432
1,1007608
1,1007987
1,1008092
1,1008732
1,1010290
1,1010759
1,1011844
1,1013430
1,1015087
1,1015432
1,1017306
1,1019639
1,1020679
1,1020762
1,1021346
1,1022642
1,1023472
1,1024181
1,1024355
1,1028045
1,1032163
1,1032569
1,1032674
1,1033574
1,1033670
1,1034689
1,1037210
1,1038839
1,1042231
1,1042403
1,1042420
1,1043448
1,1043746
1,1043999
1,1045180
1,1045218
1,1046914
1,1046997
1,1048304
1,1048989
1,1049989
1,1053385
1,1054212
1,1054551
1,1055797
1,1056006
1,1056127
1,1056946
1,1057779
1,1058917
1,1058976
1,1059827
1,1060143
1,1060802
1,1061276
1,1061510
1,1062867
1,1064708
1,1065858
1,1065960
1,1068559
1,1069389
1,1071751
1,1073231
1,1074431
1,1076174
1,1076323
1,1077111
1,1077389
1,1077597
1,1077665
1,1078340
1,1081993
1,1083168
1,1085424
1,1086699
1,1089662
1,1091612
1,1092699
1,1093293
1,1094028
1,1094304
1,1097525
1,1098608
1,1099583
1,1100108
1,1101024
1,1103959
1,1104111
1,1104117
1,1104353
1,1105478
1,1105826
1,1106685
1,1106993
1,1107205
1,1108925
1,1109311
1,1109761
1,1112260
1,1114800
1,1115379
1,1115396
1,1116041
1,1116858
1,1117699
1,1118415
1,1118536
1,1120437
1,1121424
1,1122283
1,1122738
1,1124508
1,1127322
1,1128429
1,1129034
1,1130311
1,1131755
1,1132453
1,1132938
1,1133315
1,1133638
1,1135524
1,1135784
1,1136274
1,1136668
1,1137706
1,1138982
1,1139176
1,1139320
1,1140382
1,1142436
1,1142714
1,1144122
1,1144450
1,1144987
1,1145031
1,1145238
1,1146941
1,1147565
1,1149089
1,1150037
1,1150101
1,1150475
1,1151378
1,1152566
1,1152612
1,1153658
